label,question_id,type,question,gold,em_rate,avg_judge,avg_f1,contains_rate,avg_generative,avg_extractive,best_method_generative
Q464,MBPP-310,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to convert a given string to a tuple.","def string_to_tuple(str1):
    result = tuple(x for x in str1 if not x.isspace()) 
    return result",,,,,,,
Q465,MBPP-311,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to set the left most unset bit.","def set_left_most_unset_bit(n): 
    if not (n & (n + 1)): 
        return n 
    pos, temp, count = 0, n, 0 
    while temp: 
        if not (temp & 1): 
            pos = count      
        count += 1; temp>>=1
    return (n | (1 << (pos)))",,,,,,,
Q466,MBPP-312,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the volume of a cone.","import math
def volume_cone(r,h):
  volume = (1.0/3) * math.pi * r * r * h
  return volume",,,,,,,
Q467,MBPP-313,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to print positive numbers in a list.","def pos_nos(list1):
  for num in list1: 
    if num >= 0: 
       return num",,,,,,,
Q468,MBPP-314,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find out the maximum sum such that no two chosen numbers are adjacent for the given rectangular grid of dimension 2 x n.","def max_sum_rectangular_grid(grid, n) : 
	incl = max(grid[0][0], grid[1][0]) 
	excl = 0
	for i in range(1, n) : 
		excl_new = max(excl, incl) 
		incl = excl + max(grid[0][i], grid[1][i]) 
		excl = excl_new 
	return max(excl, incl)",,,,,,,
Q469,MBPP-315,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the first maximum length of even word.","def find_Max_Len_Even(str): 
    n = len(str) 
    i = 0
    currlen = 0
    maxlen = 0
    st = -1
    while (i < n): 
        if (str[i] == ' '): 
            if (currlen % 2 == 0): 
                if (maxlen < currlen): 
                    maxlen = currlen 
                    st = i - currlen 
            currlen = 0 
        else : 
            currlen += 1
        i += 1
    if (currlen % 2 == 0): 
        if (maxlen < currlen): 
            maxlen = currlen 
            st = i - currlen 
    if (st == -1): 
        return ""-1"" 
    return str[st: st + maxlen]",,,,,,,
Q470,MBPP-316,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the index of the last occurrence of a given number in a sorted array.","def find_last_occurrence(A, x):
    (left, right) = (0, len(A) - 1)
    result = -1
    while left <= right:
        mid = (left + right) // 2
        if x == A[mid]:
            result = mid
            left = mid + 1
        elif x < A[mid]:
            right = mid - 1
        else:
            left = mid + 1
    return result",,,,,,,
Q471,MBPP-317,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to reflect the modified run-length encoding from a list.","from itertools import groupby
def modified_encode(alist):
        def ctr_ele(el):
            if len(el)>1: return [len(el), el[0]]
            else: return el[0]
        return [ctr_ele(list(group)) for key, group in groupby(alist)]",,,,,,,
Q472,MBPP-318,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the maximum volume of a cuboid with given sum of sides.","def max_volume (s): 
    maxvalue = 0
    i = 1
    for i in range(s - 1): 
        j = 1
        for j in range(s): 
            k = s - i - j 
            maxvalue = max(maxvalue, i * j * k)         
    return maxvalue",,,,,,,
Q473,MBPP-319,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find all five characters long word in the given string by using regex.","import re
def find_long_word(text):
  return (re.findall(r""\b\w{5}\b"", text))",,,,,,,
Q474,MBPP-320,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to calculate the difference between the squared sum of first n natural numbers and the sum of squared first n natural numbers.","def sum_difference(n):
    sumofsquares = 0
    squareofsum = 0
    for num in range(1, n+1):
        sumofsquares += num * num
        squareofsum += num
    squareofsum = squareofsum ** 2
    return squareofsum - sumofsquares",,,,,,,
Q475,MBPP-321,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the demlo number for the given number.","def find_demlo(s): 
	l = len(s) 
	res = """" 
	for i in range(1,l+1): 
		res = res + str(i) 
	for i in range(l-1,0,-1): 
		res = res + str(i) 
	return res",,,,,,,
Q476,MBPP-322,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find all index positions of the minimum values in a given list.","def position_min(list1):
    min_val = min(list1)
    min_result = [i for i, j in enumerate(list1) if j == min_val]
    return min_result",,,,,,,
Q477,MBPP-323,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to re-arrange the given array in alternating positive and negative items.","def right_rotate(arr, n, out_of_place, cur):
	temp = arr[cur]
	for i in range(cur, out_of_place, -1):
		arr[i] = arr[i - 1]
	arr[out_of_place] = temp
	return arr
def re_arrange(arr, n):
	out_of_place = -1
	for index in range(n):
		if (out_of_place >= 0):
			if ((arr[index] >= 0 and arr[out_of_place] < 0) or
			(arr[index] < 0 and arr[out_of_place] >= 0)):
				arr = right_rotate(arr, n, out_of_place, index)
				if (index-out_of_place > 2):
					out_of_place += 2
				else:
					out_of_place = - 1
		if (out_of_place == -1):
			if ((arr[index] >= 0 and index % 2 == 0) or
			 (arr[index] < 0 and index % 2 == 1)):
				out_of_place = index
	return arr",,,,,,,
Q478,MBPP-324,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to extract the sum of alternate chains of tuples.","def sum_of_alternates(test_tuple):
  sum1 = 0
  sum2 = 0
  for idx, ele in enumerate(test_tuple):
    if idx % 2:
      sum1 += ele
    else:
      sum2 += ele
  return ((sum1),(sum2))",,,,,,,
Q479,MBPP-325,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the minimum number of squares whose sum is equal to a given number.","def get_Min_Squares(n):
    if n <= 3:
        return n;
    res = n 
    for x in range(1,n + 1):
        temp = x * x;
        if temp > n:
            break
        else:
            res = min(res,1 + get_Min_Squares(n  - temp)) 
    return res;",,,,,,,
Q480,MBPP-326,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to get the word with most number of occurrences in the given strings list.","from collections import defaultdict 

def most_occurrences(test_list):
  temp = defaultdict(int)
  for sub in test_list:
    for wrd in sub.split():
      temp[wrd] += 1
  res = max(temp, key=temp.get)
  return (str(res))",,,,,,,
Q481,MBPP-327,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to print check if the triangle is isosceles or not.","def check_isosceles(x,y,z):
  if x==y or y==z or z==x:
	   return True
  else:
     return False",,,,,,,
Q482,MBPP-328,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to rotate a given list by specified number of items to the left direction.","def rotate_left(list1,m,n):
  result =  list1[m:]+list1[:n]
  return result",,,,,,,
Q483,MBPP-329,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to count negative numbers in a list.","def neg_count(list):
  neg_count= 0
  for num in list: 
    if num <= 0: 
      neg_count += 1
  return neg_count",,,,,,,
Q484,MBPP-330,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find all three, four, five characters long words in the given string by using regex.","import re
def find_char(text):
  return (re.findall(r""\b\w{3,5}\b"", text))",,,,,,,
Q485,MBPP-331,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to count unset bits of a given number.","def count_unset_bits(n): 
    count = 0
    x = 1
    while(x < n + 1): 
        if ((x & n) == 0): 
            count += 1
        x = x << 1
    return count",,,,,,,
Q486,MBPP-332,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to count character frequency of a given string.","def char_frequency(str1):
    dict = {}
    for n in str1:
        keys = dict.keys()
        if n in keys:
            dict[n] += 1
        else:
            dict[n] = 1
    return dict",,,,,,,
Q487,MBPP-333,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to sort a list according to the second element in sublist.","def Sort(sub_li): 
    sub_li.sort(key = lambda x: x[1]) 
    return sub_li",,,,,,,
Q488,MBPP-334,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to check whether the triangle is valid or not if sides are given.","def check_Validity(a,b,c):  
    if (a + b <= c) or (a + c <= b) or (b + c <= a) : 
        return False
    else: 
        return True",,,,,,,
Q489,MBPP-335,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the sum of arithmetic progression.","def ap_sum(a,n,d):
  total = (n * (2 * a + (n - 1) * d)) / 2
  return total",,,,,,,
Q490,MBPP-336,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to check whether the given month name contains 28 days or not.","def check_monthnum(monthname1):
  if monthname1 == ""February"":
    return True
  else:
    return False",,,,,,,
Q491,MBPP-337,mbpp,"Write a Python function for the following problem. Return only code.

Write a function that matches a word at the end of a string, with optional punctuation.","import re
def text_match_word(text):
        patterns = '\w+\S*$'
        if re.search(patterns,  text):
                return 'Found a match!'
        else:
                return 'Not matched!'",,,,,,,
Q492,MBPP-338,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to count the number of substrings with same first and last characters.","def check_Equality(s): 
    return (ord(s[0]) == ord(s[len(s) - 1])); 
def count_Substring_With_Equal_Ends(s): 
    result = 0; 
    n = len(s); 
    for i in range(n):
        for j in range(1,n-i+1): 
            if (check_Equality(s[i:i+j])): 
                result+=1; 
    return result;",,,,,,,
